"id"|"label"|"type"|"img"
300531|"O42531 > 16z | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42531R00L.gif"
300532|"O42532 > P124a | Macrinus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42532R00L.gif"
300533|"O42533 > P33e | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42533R00L.gif"
300534|"O42539 > P23c | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42539R00L.gif"
300535|"O42540 > 54w | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42540R00L.gif"
300536|"O42542 > P105a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42542R00L.gif"
300537|"O42560 > P104a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42560R00L.gif"
300538|"O42561 > 16aa | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42561R00L.gif"
300539|"O42562 > P74a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42562R00L.gif"
300540|"O42563 > 72ab | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42563R00L.gif"
300541|"O42564 > 30e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42564R00L.gif"
300542|"O42567 > 54x | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42567R00L.gif"
300543|"O42570 > P51a | Lucius Verus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42570R00L.gif"
300544|"O42588 > P5a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42588R00L.gif"
300545|"O42589 > P5b | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42589R00L.gif"
300546|"O42590 > P6b | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42590R00L.gif"
300547|"O42591 > P6c | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42591R00L.gif"
300548|"O42592 > P6d | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42592R00L.gif"
300549|"O42593 > P6e | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42593R00L.gif"
300550|"O42594 > P7a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42594R00L.gif"
300551|"O42595 > P53b | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42595R00L.gif"
300552|"O42596 > 27r | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42596R00L.gif"
300553|"O42597 > 25a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42597R00L.gif"
300554|"O42607 > 31w | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42607R00L.gif"
300555|"O42608 > 51a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42608R00L.gif"
300556|"O42610 > 6a | Domitian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42610R00L.gif"
300557|"O42633 > P55b | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42633R00L.gif"
300558|"O42634 > P68a | Maximinus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42634R00L.gif"
300559|"O42635 > 12s | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42635R00L.gif"
300560|"O42636 > 40d | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42636R00L.gif"
300561|"O42637 > 77d | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42637R00L.gif"
300562|"O42638 > 6b | Domitian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42638R00L.gif"
300563|"O42640 > 31x | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42640R00L.gif"
300564|"O42643 > P60a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42643R00L.gif"
300565|"O42650 > 12t | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42650R00L.gif"
300566|"O42651 > 27s | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42651R00L.gif"
300567|"O42655 > 6c | Domitian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42655R00L.gif"
300568|"O42657 > 62i | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42657R00L.gif"
300569|"O42658 > P85b | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42658R00L.gif"
300570|"O42659 > P13b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42659R00L.gif"
300571|"O42660 > 66a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42660R00L.gif"
300572|"O42661 > 76a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42661R00L.gif"
300573|"O42663 > 78b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42663R00L.gif"
300574|"O42664 > P115a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42664R00L.gif"
300575|"O42665 > P137a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42665R00L.gif"
300576|"O42666 > P143a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42666R00L.gif"
300577|"O42668 > P150a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42668R00L.gif"
300578|"O42669 > 17f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42669R00L.gif"
300579|"O42670 > 31y | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42670R00L.gif"
300580|"O42671 > P47a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42671R00L.gif"
300581|"O42672 > P12a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42672R00L.gif"
300582|"O42673 > P28c | Geta"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42673R00L.gif"
300583|"O42674 > 64a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42674R00L.gif"
300584|"O42675 > 30f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42675R00L.gif"
300585|"O42676 > 48a | Lucius Verus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42676R00L.gif"
300586|"O42693 > P106 | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42693R00L.gif"
300587|"O42694 > 22g | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42694R00L.gif"
300588|"O42697 > 53d | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42697R00L.gif"
300589|"O42703 > 12u | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42703R00L.gif"
300590|"O42704 > 21m | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42704R00L.gif"
300591|"O42705 > 31z | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42705R00L.gif"
300592|"O42709 > P26a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42709R00L.gif"
300593|"O42710 > P41d | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42710R00L.gif"
300594|"O42711 > 17g | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42711R00L.gif"
300595|"O42712 > P63a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42712R00L.gif"
300596|"O42713 > P37a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42713R00L.gif"
300597|"O42714 > P45a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42714R00L.gif"
300598|"O42715 > P93a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42715R00L.gif"
300599|"O42716 > P102a | Decius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42716R00L.gif"
300600|"O42728 > P81a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42728R00L.gif"
300601|"O42729 > P65b | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42729R00L.gif"
300602|"O42730 > P4a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42730R00L.gif"
300603|"O42731 > P44a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/42731R00L.gif"
400001|"Hjemmeluft: Bergbukten 1"|"rock art"|"alta/bb1_mosaic.png"
