"fk_id_object"|"fk_id_metaindex"|"name"|"en"|"de"
300082|113|"objecttype"|"Coin"|"M&uuml;nze"
300083|3151|"objecttype"|"Aes"|"Aes"
300083|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300083|318|"technique"|"Minted"|"Gepr&auml;gt"
300083|113|"objecttype"|"Coin"|"M&uuml;nze"
300083|427|"culture"|"Roman (late)"|"Römisch (spät)"
300084|113|"objecttype"|"Coin"|"M&uuml;nze"
300084|423|"culture"|"Roman"|"Römisch"
300084|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300084|318|"technique"|"Minted"|"Gepr&auml;gt"
300084|3154|"objecttype"|"Denar"|"Denar"
300085|113|"objecttype"|"Coin"|"M&uuml;nze"
300085|318|"technique"|"Minted"|"Gepr&auml;gt"
300085|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300085|3151|"objecttype"|"Aes"|"Aes"
300085|423|"culture"|"Roman"|"Römisch"
300086|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300086|423|"culture"|"Roman"|"Römisch"
300086|318|"technique"|"Minted"|"Gepr&auml;gt"
300086|113|"objecttype"|"Coin"|"M&uuml;nze"
300086|3153|"objecttype"|"As"|"As"
300087|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300087|113|"objecttype"|"Coin"|"M&uuml;nze"
300087|318|"technique"|"Minted"|"Gepr&auml;gt"
300087|423|"culture"|"Roman"|"Römisch"
300087|3154|"objecttype"|"Denar"|"Denar"
300088|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300088|3154|"objecttype"|"Denar"|"Denar"
300088|423|"culture"|"Roman"|"Römisch"
300088|318|"technique"|"Minted"|"Gepr&auml;gt"
300088|113|"objecttype"|"Coin"|"M&uuml;nze"
300089|113|"objecttype"|"Coin"|"M&uuml;nze"
300089|3153|"objecttype"|"As"|"As"
300089|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300089|318|"technique"|"Minted"|"Gepr&auml;gt"
300089|423|"culture"|"Roman"|"Römisch"
300090|3155|"objecttype"|"Diobol"|"Diobol"
300090|423|"culture"|"Roman"|"Römisch"
300090|113|"objecttype"|"Coin"|"M&uuml;nze"
300090|318|"technique"|"Minted"|"Gepr&auml;gt"
300090|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300091|3165|"objecttype"|"Tetradrachme"|"Tetradrachme"
300091|423|"culture"|"Roman"|"Römisch"
300091|113|"objecttype"|"Coin"|"M&uuml;nze"
300091|318|"technique"|"Minted"|"Gepr&auml;gt"
300091|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300092|318|"technique"|"Minted"|"Gepr&auml;gt"
300092|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300092|3151|"objecttype"|"Aes"|"Aes"
300092|423|"culture"|"Roman"|"Römisch"
300092|113|"objecttype"|"Coin"|"M&uuml;nze"
300093|318|"technique"|"Minted"|"Gepr&auml;gt"
300093|427|"culture"|"Roman (late)"|"Römisch (spät)"
300093|3151|"objecttype"|"Aes"|"Aes"
300093|113|"objecttype"|"Coin"|"M&uuml;nze"
300093|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300094|113|"objecttype"|"Coin"|"M&uuml;nze"
300094|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300094|427|"culture"|"Roman (late)"|"Römisch (spät)"
300094|318|"technique"|"Minted"|"Gepr&auml;gt"
300094|3151|"objecttype"|"Aes"|"Aes"
300095|423|"culture"|"Roman"|"Römisch"
300095|318|"technique"|"Minted"|"Gepr&auml;gt"
300095|113|"objecttype"|"Coin"|"M&uuml;nze"
300095|3151|"objecttype"|"Aes"|"Aes"
300095|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300096|113|"objecttype"|"Coin"|"M&uuml;nze"
300096|3151|"objecttype"|"Aes"|"Aes"
300096|318|"technique"|"Minted"|"Gepr&auml;gt"
300096|423|"culture"|"Roman"|"Römisch"
300096|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300097|113|"objecttype"|"Coin"|"M&uuml;nze"
300097|318|"technique"|"Minted"|"Gepr&auml;gt"
300097|3151|"objecttype"|"Aes"|"Aes"
300097|423|"culture"|"Roman"|"Römisch"
300097|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300098|113|"objecttype"|"Coin"|"M&uuml;nze"
300098|423|"culture"|"Roman"|"Römisch"
300098|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300098|318|"technique"|"Minted"|"Gepr&auml;gt"
300098|3151|"objecttype"|"Aes"|"Aes"
300099|318|"technique"|"Minted"|"Gepr&auml;gt"
300099|113|"objecttype"|"Coin"|"M&uuml;nze"
300099|423|"culture"|"Roman"|"Römisch"
300099|3151|"objecttype"|"Aes"|"Aes"
300099|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300100|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300100|318|"technique"|"Minted"|"Gepr&auml;gt"
300100|423|"culture"|"Roman"|"Römisch"
300100|3151|"objecttype"|"Aes"|"Aes"
300100|113|"objecttype"|"Coin"|"M&uuml;nze"
300101|3151|"objecttype"|"Aes"|"Aes"
300101|423|"culture"|"Roman"|"Römisch"
300101|113|"objecttype"|"Coin"|"M&uuml;nze"
300101|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300101|318|"technique"|"Minted"|"Gepr&auml;gt"
300102|113|"objecttype"|"Coin"|"M&uuml;nze"
300102|318|"technique"|"Minted"|"Gepr&auml;gt"
300102|3151|"objecttype"|"Aes"|"Aes"
300102|423|"culture"|"Roman"|"Römisch"
300102|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300103|423|"culture"|"Roman"|"Römisch"
300103|318|"technique"|"Minted"|"Gepr&auml;gt"
300103|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300103|113|"objecttype"|"Coin"|"M&uuml;nze"
300103|3151|"objecttype"|"Aes"|"Aes"
300104|113|"objecttype"|"Coin"|"M&uuml;nze"
300104|318|"technique"|"Minted"|"Gepr&auml;gt"
300104|423|"culture"|"Roman"|"Römisch"
300104|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300104|3151|"objecttype"|"Aes"|"Aes"
300105|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300105|3151|"objecttype"|"Aes"|"Aes"
300105|318|"technique"|"Minted"|"Gepr&auml;gt"
300105|113|"objecttype"|"Coin"|"M&uuml;nze"
300105|423|"culture"|"Roman"|"Römisch"
300106|318|"technique"|"Minted"|"Gepr&auml;gt"
300106|3151|"objecttype"|"Aes"|"Aes"
300106|427|"culture"|"Roman (late)"|"Römisch (spät)"
300106|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300106|113|"objecttype"|"Coin"|"M&uuml;nze"
300107|318|"technique"|"Minted"|"Gepr&auml;gt"
300107|3151|"objecttype"|"Aes"|"Aes"
300107|113|"objecttype"|"Coin"|"M&uuml;nze"
300107|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300107|427|"culture"|"Roman (late)"|"Römisch (spät)"
300108|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300108|318|"technique"|"Minted"|"Gepr&auml;gt"
300108|423|"culture"|"Roman"|"Römisch"
300108|3156|"objecttype"|"Doppelsesterz"|"Doppelsesterz"
300108|113|"objecttype"|"Coin"|"M&uuml;nze"
300109|423|"culture"|"Roman"|"Römisch"
300109|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300109|318|"technique"|"Minted"|"Gepr&auml;gt"
300109|113|"objecttype"|"Coin"|"M&uuml;nze"
300109|3156|"objecttype"|"Doppelsesterz"|"Doppelsesterz"
300110|318|"technique"|"Minted"|"Gepr&auml;gt"
300110|3154|"objecttype"|"Denar"|"Denar"
300110|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300110|423|"culture"|"Roman"|"Römisch"
300110|113|"objecttype"|"Coin"|"M&uuml;nze"
300111|113|"objecttype"|"Coin"|"M&uuml;nze"
300111|3159|"objecttype"|"Follis"|"Follis"
300111|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300111|318|"technique"|"Minted"|"Gepr&auml;gt"
300111|427|"culture"|"Roman (late)"|"Römisch (spät)"
300112|113|"objecttype"|"Coin"|"M&uuml;nze"
300112|427|"culture"|"Roman (late)"|"Römisch (spät)"
300112|318|"technique"|"Minted"|"Gepr&auml;gt"
300112|3151|"objecttype"|"Aes"|"Aes"
300112|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300113|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300113|113|"objecttype"|"Coin"|"M&uuml;nze"
300113|318|"technique"|"Minted"|"Gepr&auml;gt"
300113|3151|"objecttype"|"Aes"|"Aes"
300113|427|"culture"|"Roman (late)"|"Römisch (spät)"
300114|113|"objecttype"|"Coin"|"M&uuml;nze"
300114|318|"technique"|"Minted"|"Gepr&auml;gt"
300114|427|"culture"|"Roman (late)"|"Römisch (spät)"
300114|3151|"objecttype"|"Aes"|"Aes"
300114|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300115|113|"objecttype"|"Coin"|"M&uuml;nze"
300115|3151|"objecttype"|"Aes"|"Aes"
300115|423|"culture"|"Roman"|"Römisch"
300115|318|"technique"|"Minted"|"Gepr&auml;gt"
300115|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300116|3151|"objecttype"|"Aes"|"Aes"
300116|318|"technique"|"Minted"|"Gepr&auml;gt"
300116|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300116|423|"culture"|"Roman"|"Römisch"
300116|113|"objecttype"|"Coin"|"M&uuml;nze"
300117|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300117|423|"culture"|"Roman"|"Römisch"
300117|113|"objecttype"|"Coin"|"M&uuml;nze"
300117|318|"technique"|"Minted"|"Gepr&auml;gt"
300117|3154|"objecttype"|"Denar"|"Denar"
300118|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300118|113|"objecttype"|"Coin"|"M&uuml;nze"
300118|318|"technique"|"Minted"|"Gepr&auml;gt"
300118|423|"culture"|"Roman"|"Römisch"
300118|3162|"objecttype"|"Quinar"|"Quinar"
300119|113|"objecttype"|"Coin"|"M&uuml;nze"
300119|318|"technique"|"Minted"|"Gepr&auml;gt"
300119|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300119|423|"culture"|"Roman"|"Römisch"
300119|3154|"objecttype"|"Denar"|"Denar"
300120|423|"culture"|"Roman"|"Römisch"
300120|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300120|113|"objecttype"|"Coin"|"M&uuml;nze"
300120|3154|"objecttype"|"Denar"|"Denar"
300120|318|"technique"|"Minted"|"Gepr&auml;gt"
300121|318|"technique"|"Minted"|"Gepr&auml;gt"
300121|423|"culture"|"Roman"|"Römisch"
300121|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300121|113|"objecttype"|"Coin"|"M&uuml;nze"
300121|3151|"objecttype"|"Aes"|"Aes"
300122|318|"technique"|"Minted"|"Gepr&auml;gt"
300122|423|"culture"|"Roman"|"Römisch"
300122|113|"objecttype"|"Coin"|"M&uuml;nze"
300122|3161|"objecttype"|"Medaillon"|"Medaillon"
300122|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300123|3151|"objecttype"|"Aes"|"Aes"
300123|423|"culture"|"Roman"|"Römisch"
300123|113|"objecttype"|"Coin"|"M&uuml;nze"
300123|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300123|318|"technique"|"Minted"|"Gepr&auml;gt"
300124|113|"objecttype"|"Coin"|"M&uuml;nze"
300124|423|"culture"|"Roman"|"Römisch"
300124|3151|"objecttype"|"Aes"|"Aes"
300124|318|"technique"|"Minted"|"Gepr&auml;gt"
300124|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300125|318|"technique"|"Minted"|"Gepr&auml;gt"
300125|3162|"objecttype"|"Quinar"|"Quinar"
300125|423|"culture"|"Roman"|"Römisch"
300125|113|"objecttype"|"Coin"|"M&uuml;nze"
300125|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300126|318|"technique"|"Minted"|"Gepr&auml;gt"
300126|3154|"objecttype"|"Denar"|"Denar"
300126|423|"culture"|"Roman"|"Römisch"
300126|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300126|113|"objecttype"|"Coin"|"M&uuml;nze"
300127|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300127|113|"objecttype"|"Coin"|"M&uuml;nze"
300127|3151|"objecttype"|"Aes"|"Aes"
300127|423|"culture"|"Roman"|"Römisch"
300127|318|"technique"|"Minted"|"Gepr&auml;gt"
300128|423|"culture"|"Roman"|"Römisch"
300128|113|"objecttype"|"Coin"|"M&uuml;nze"
300128|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300128|3151|"objecttype"|"Aes"|"Aes"
300128|318|"technique"|"Minted"|"Gepr&auml;gt"
300129|423|"culture"|"Roman"|"Römisch"
300129|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300129|3151|"objecttype"|"Aes"|"Aes"
300129|318|"technique"|"Minted"|"Gepr&auml;gt"
300129|113|"objecttype"|"Coin"|"M&uuml;nze"
300130|113|"objecttype"|"Coin"|"M&uuml;nze"
300130|318|"technique"|"Minted"|"Gepr&auml;gt"
300130|3154|"objecttype"|"Denar"|"Denar"
300130|423|"culture"|"Roman"|"Römisch"
300130|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300131|318|"technique"|"Minted"|"Gepr&auml;gt"
300131|113|"objecttype"|"Coin"|"M&uuml;nze"
300131|423|"culture"|"Roman"|"Römisch"
300131|3154|"objecttype"|"Denar"|"Denar"
300131|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300132|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300132|3153|"objecttype"|"As"|"As"
300132|113|"objecttype"|"Coin"|"M&uuml;nze"
300132|318|"technique"|"Minted"|"Gepr&auml;gt"
300132|423|"culture"|"Roman"|"Römisch"
300133|423|"culture"|"Roman"|"Römisch"
300133|3164|"objecttype"|"Sesterz"|"Sesterz"
300133|318|"technique"|"Minted"|"Gepr&auml;gt"
300133|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300133|113|"objecttype"|"Coin"|"M&uuml;nze"
300134|423|"culture"|"Roman"|"Römisch"
300134|113|"objecttype"|"Coin"|"M&uuml;nze"
300134|3164|"objecttype"|"Sesterz"|"Sesterz"
300134|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300134|318|"technique"|"Minted"|"Gepr&auml;gt"
300135|318|"technique"|"Minted"|"Gepr&auml;gt"
300135|113|"objecttype"|"Coin"|"M&uuml;nze"
300135|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300135|423|"culture"|"Roman"|"Römisch"
300135|3154|"objecttype"|"Denar"|"Denar"
300136|318|"technique"|"Minted"|"Gepr&auml;gt"
300136|423|"culture"|"Roman"|"Römisch"
300136|113|"objecttype"|"Coin"|"M&uuml;nze"
300136|3154|"objecttype"|"Denar"|"Denar"
300136|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300137|113|"objecttype"|"Coin"|"M&uuml;nze"
300137|318|"technique"|"Minted"|"Gepr&auml;gt"
300137|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300137|3154|"objecttype"|"Denar"|"Denar"
300137|423|"culture"|"Roman"|"Römisch"
300138|113|"objecttype"|"Coin"|"M&uuml;nze"
300138|318|"technique"|"Minted"|"Gepr&auml;gt"
300138|3154|"objecttype"|"Denar"|"Denar"
300138|423|"culture"|"Roman"|"Römisch"
300138|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300139|423|"culture"|"Roman"|"Römisch"
300139|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300139|318|"technique"|"Minted"|"Gepr&auml;gt"
300139|113|"objecttype"|"Coin"|"M&uuml;nze"
300139|3165|"objecttype"|"Tetradrachme"|"Tetradrachme"
300140|113|"objecttype"|"Coin"|"M&uuml;nze"
300140|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300140|318|"technique"|"Minted"|"Gepr&auml;gt"
300140|3152|"objecttype"|"Antoninian"|"Antoninian"
300140|423|"culture"|"Roman"|"Römisch"
300141|423|"culture"|"Roman"|"Römisch"
300141|3156|"objecttype"|"Doppelsesterz"|"Doppelsesterz"
300141|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300141|113|"objecttype"|"Coin"|"M&uuml;nze"
300141|318|"technique"|"Minted"|"Gepr&auml;gt"
300142|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300142|113|"objecttype"|"Coin"|"M&uuml;nze"
300142|3162|"objecttype"|"Quinar"|"Quinar"
300142|423|"culture"|"Roman"|"Römisch"
300142|318|"technique"|"Minted"|"Gepr&auml;gt"
300143|3154|"objecttype"|"Denar"|"Denar"
300143|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300143|318|"technique"|"Minted"|"Gepr&auml;gt"
300143|423|"culture"|"Roman"|"Römisch"
300143|113|"objecttype"|"Coin"|"M&uuml;nze"
300144|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300144|423|"culture"|"Roman"|"Römisch"
300144|113|"objecttype"|"Coin"|"M&uuml;nze"
300144|318|"technique"|"Minted"|"Gepr&auml;gt"
300144|3151|"objecttype"|"Aes"|"Aes"
300145|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300145|423|"culture"|"Roman"|"Römisch"
300145|318|"technique"|"Minted"|"Gepr&auml;gt"
300145|113|"objecttype"|"Coin"|"M&uuml;nze"
300145|3151|"objecttype"|"Aes"|"Aes"
300146|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300146|318|"technique"|"Minted"|"Gepr&auml;gt"
300146|113|"objecttype"|"Coin"|"M&uuml;nze"
300146|423|"culture"|"Roman"|"Römisch"
300146|3151|"objecttype"|"Aes"|"Aes"
300147|113|"objecttype"|"Coin"|"M&uuml;nze"
300147|423|"culture"|"Roman"|"Römisch"
300147|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300147|3164|"objecttype"|"Sesterz"|"Sesterz"
300147|318|"technique"|"Minted"|"Gepr&auml;gt"
300148|318|"technique"|"Minted"|"Gepr&auml;gt"
300148|423|"culture"|"Roman"|"Römisch"
300148|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300148|3154|"objecttype"|"Denar"|"Denar"
300148|113|"objecttype"|"Coin"|"M&uuml;nze"
300149|423|"culture"|"Roman"|"Römisch"
300149|3153|"objecttype"|"As"|"As"
300149|113|"objecttype"|"Coin"|"M&uuml;nze"
300149|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300149|318|"technique"|"Minted"|"Gepr&auml;gt"
300150|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300150|423|"culture"|"Roman"|"Römisch"
300150|3164|"objecttype"|"Sesterz"|"Sesterz"
300150|318|"technique"|"Minted"|"Gepr&auml;gt"
300150|113|"objecttype"|"Coin"|"M&uuml;nze"
300151|318|"technique"|"Minted"|"Gepr&auml;gt"
300151|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300151|423|"culture"|"Roman"|"Römisch"
300151|3162|"objecttype"|"Quinar"|"Quinar"
300151|113|"objecttype"|"Coin"|"M&uuml;nze"
300152|113|"objecttype"|"Coin"|"M&uuml;nze"
300152|423|"culture"|"Roman"|"Römisch"
300152|3152|"objecttype"|"Antoninian"|"Antoninian"
300152|318|"technique"|"Minted"|"Gepr&auml;gt"
300152|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300153|423|"culture"|"Roman"|"Römisch"
300153|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300153|3151|"objecttype"|"Aes"|"Aes"
300153|318|"technique"|"Minted"|"Gepr&auml;gt"
300153|113|"objecttype"|"Coin"|"M&uuml;nze"
300154|113|"objecttype"|"Coin"|"M&uuml;nze"
300154|3154|"objecttype"|"Denar"|"Denar"
300154|318|"technique"|"Minted"|"Gepr&auml;gt"
300154|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300154|423|"culture"|"Roman"|"Römisch"
300155|3164|"objecttype"|"Sesterz"|"Sesterz"
300155|318|"technique"|"Minted"|"Gepr&auml;gt"
300155|113|"objecttype"|"Coin"|"M&uuml;nze"
300155|423|"culture"|"Roman"|"Römisch"
300155|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300156|423|"culture"|"Roman"|"Römisch"
300156|318|"technique"|"Minted"|"Gepr&auml;gt"
300156|3162|"objecttype"|"Quinar"|"Quinar"
300156|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300156|113|"objecttype"|"Coin"|"M&uuml;nze"
300157|423|"culture"|"Roman"|"Römisch"
300157|113|"objecttype"|"Coin"|"M&uuml;nze"
300157|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300157|3153|"objecttype"|"As"|"As"
300157|318|"technique"|"Minted"|"Gepr&auml;gt"
300158|113|"objecttype"|"Coin"|"M&uuml;nze"
300158|423|"culture"|"Roman"|"Römisch"
300158|3151|"objecttype"|"Aes"|"Aes"
300158|318|"technique"|"Minted"|"Gepr&auml;gt"
300158|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300159|3159|"objecttype"|"Follis"|"Follis"
300159|113|"objecttype"|"Coin"|"M&uuml;nze"
300159|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300159|318|"technique"|"Minted"|"Gepr&auml;gt"
300159|427|"culture"|"Roman (late)"|"Römisch (spät)"
300160|3154|"objecttype"|"Denar"|"Denar"
300160|318|"technique"|"Minted"|"Gepr&auml;gt"
300160|113|"objecttype"|"Coin"|"M&uuml;nze"
300160|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300160|423|"culture"|"Roman"|"Römisch"
300161|3162|"objecttype"|"Quinar"|"Quinar"
300161|113|"objecttype"|"Coin"|"M&uuml;nze"
300161|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300161|423|"culture"|"Roman"|"Römisch"
300161|318|"technique"|"Minted"|"Gepr&auml;gt"
300162|113|"objecttype"|"Coin"|"M&uuml;nze"
300162|3154|"objecttype"|"Denar"|"Denar"
300162|423|"culture"|"Roman"|"Römisch"
300162|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300162|318|"technique"|"Minted"|"Gepr&auml;gt"
300163|318|"technique"|"Minted"|"Gepr&auml;gt"
300163|113|"objecttype"|"Coin"|"M&uuml;nze"
300163|423|"culture"|"Roman"|"Römisch"
300163|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300163|3154|"objecttype"|"Denar"|"Denar"
300164|318|"technique"|"Minted"|"Gepr&auml;gt"
300164|113|"objecttype"|"Coin"|"M&uuml;nze"
300164|423|"culture"|"Roman"|"Römisch"
300164|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300164|3158|"objecttype"|"Dupondius"|"Dupondius"
300165|3151|"objecttype"|"Aes"|"Aes"
300165|318|"technique"|"Minted"|"Gepr&auml;gt"
300165|113|"objecttype"|"Coin"|"M&uuml;nze"
300165|427|"culture"|"Roman (late)"|"Römisch (spät)"
300165|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300166|113|"objecttype"|"Coin"|"M&uuml;nze"
300166|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300166|427|"culture"|"Roman (late)"|"Römisch (spät)"
300166|3151|"objecttype"|"Aes"|"Aes"
300166|318|"technique"|"Minted"|"Gepr&auml;gt"
300167|3151|"objecttype"|"Aes"|"Aes"
300167|427|"culture"|"Roman (late)"|"Römisch (spät)"
300167|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300167|113|"objecttype"|"Coin"|"M&uuml;nze"
300167|318|"technique"|"Minted"|"Gepr&auml;gt"
300168|427|"culture"|"Roman (late)"|"Römisch (spät)"
300168|113|"objecttype"|"Coin"|"M&uuml;nze"
300168|318|"technique"|"Minted"|"Gepr&auml;gt"
300168|3151|"objecttype"|"Aes"|"Aes"
300168|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300169|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300169|318|"technique"|"Minted"|"Gepr&auml;gt"
300169|427|"culture"|"Roman (late)"|"Römisch (spät)"
300169|113|"objecttype"|"Coin"|"M&uuml;nze"
300169|3151|"objecttype"|"Aes"|"Aes"
300170|113|"objecttype"|"Coin"|"M&uuml;nze"
300170|3154|"objecttype"|"Denar"|"Denar"
300170|423|"culture"|"Roman"|"Römisch"
300170|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300170|318|"technique"|"Minted"|"Gepr&auml;gt"
300171|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300171|113|"objecttype"|"Coin"|"M&uuml;nze"
300171|423|"culture"|"Roman"|"Römisch"
300171|318|"technique"|"Minted"|"Gepr&auml;gt"
300171|3164|"objecttype"|"Sesterz"|"Sesterz"
300172|3158|"objecttype"|"Dupondius"|"Dupondius"
300172|113|"objecttype"|"Coin"|"M&uuml;nze"
300172|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300172|318|"technique"|"Minted"|"Gepr&auml;gt"
300172|423|"culture"|"Roman"|"Römisch"
300173|3154|"objecttype"|"Denar"|"Denar"
300173|318|"technique"|"Minted"|"Gepr&auml;gt"
300173|113|"objecttype"|"Coin"|"M&uuml;nze"
300173|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300173|423|"culture"|"Roman"|"Römisch"
300174|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300174|423|"culture"|"Roman"|"Römisch"
300174|318|"technique"|"Minted"|"Gepr&auml;gt"
300174|113|"objecttype"|"Coin"|"M&uuml;nze"
300174|3151|"objecttype"|"Aes"|"Aes"
